place_id,name,place_kind,subtype,accessibility_rating,condition_rating,lat,lon,source_file
furniture-1579099,Seat - Stainless Steel Straight Seat,street_furniture,Seat,,3.3,-37.82349414158702,144.94068182861557,street_furniture_clean.csv
furniture-1579833,Seat - Metal Seat - Kensington Banks Type,street_furniture,Seat,,1.59,-37.79470855438803,144.91982066937967,street_furniture_clean.csv
furniture-1586965,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type,street_furniture,Drinking Fountain,,3.44,-37.814969228345504,144.9603504203926,street_furniture_clean.csv
furniture-1589227,Drinking Fountain - Leaf Type - Dog Bowl  - Royal Park,street_furniture,Drinking Fountain,,4.0,-37.79511866633808,144.95091878885694,street_furniture_clean.csv
furniture-1589240,Seat - Five Sided Platform - Royal Park,street_furniture,Seat,,4.0,-37.79526437719768,144.9518196516792,street_furniture_clean.csv
furniture-1568600,Seat - Unclassified,street_furniture,Seat,,4.0,-37.82026605003605,144.944730187565,street_furniture_clean.csv
furniture-1569667,Seat - Straight Seat - Wooden Battens - Type 2 - The Avenue (PARKVILLE),street_furniture,Seat,,3.0,-37.78057503576285,144.9576133969862,street_furniture_clean.csv
furniture-1589237,Seat - Five Sided Platform - Royal Park,street_furniture,Seat,,4.0,-37.795308016608764,144.95186239621373,street_furniture_clean.csv
furniture-1598978,Seat - Straight Seat - Wooden Battens - Type 2 - Alexandra Gardens,street_furniture,Seat,,3.0,-37.82054268624075,144.97284037451837,street_furniture_clean.csv
furniture-1579967,Seat - Unclassified - Fitzroy Gardens,street_furniture,Seat,,3.0,-37.81534796989384,144.97979476500328,street_furniture_clean.csv
furniture-1600553,Picnic Setting - Urban Design Style - Neill Street Reserve,street_furniture,Picnic Setting,,3.0,-37.79523396427573,144.96947981512102,street_furniture_clean.csv
furniture-1596898,Seat - Stainless Steel Straight Seat - Docklands,street_furniture,Seat,,3.44,-37.81537071300865,144.94171810777934,street_furniture_clean.csv
furniture-1586976,Seat - Stainless Steel Seat - 6m & LED lights,street_furniture,Seat,,3.45,-37.81729473501001,144.95997208005193,street_furniture_clean.csv
furniture-1610566,Seat - Stainless Steel Bench - Docklands,street_furniture,Seat,,3.44,-37.82120288241416,144.94411958729847,street_furniture_clean.csv
furniture-1590039,Seat - Straight Seat - Wooden Battens - Type 2 - Clayton Reserve,street_furniture,Seat,,4.0,-37.79693205499301,144.93883219293852,street_furniture_clean.csv
furniture-1589215,Seat - Straight Seat - Wooden Battens - Type 2 - Royal Park,street_furniture,Seat,,4.0,-37.79511101184582,144.95097089963627,street_furniture_clean.csv
furniture-1589757,Picnic Setting - Urban Design Style - Reeves Street Park,street_furniture,Picnic Setting,,4.0,-37.79368997783701,144.97025900194856,street_furniture_clean.csv
furniture-1597120,Seat - Straight Seat - Wooden Battens - Type 2 - Kings Domain,street_furniture,Seat,,4.0,-37.82514132171195,144.97133495201447,street_furniture_clean.csv
furniture-1633770,Seat - Straight Seat - Wooden Battens - Type 2 - Fawkner Park,street_furniture,Seat,,4.0,-37.83764032442782,144.97832730893413,street_furniture_clean.csv
furniture-1610547,Seat - Stainless Steel Bench - Docklands,street_furniture,Seat,,3.44,-37.82112243233588,144.94288273082017,street_furniture_clean.csv
furniture-1644106,Seat - Straight Seat - Wooden Battens - Type 2 - Jolimont Reserve,street_furniture,Seat,,4.0,-37.81647074112486,144.98208576684794,street_furniture_clean.csv
furniture-1617931,Drinking Fountain - Stainless Steel Drinking Fountain - Northbank Type,street_furniture,Drinking Fountain,,4.0,-37.82022017744959,144.94480746086566,street_furniture_clean.csv
furniture-1657230,Seat - Stainless Steel Seat - 3m & LED lights,street_furniture,Seat,,4.44,-37.81292561974762,144.96545972299492,street_furniture_clean.csv
furniture-1633448,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type - Ron Barassi Senior Park,street_furniture,Drinking Fountain,,4.0,-37.81714667057808,144.93410355599931,street_furniture_clean.csv
furniture-1662096,Seat - Folding Seat,street_furniture,Seat,,3.2,-37.81273245605106,144.97153733964348,street_furniture_clean.csv
furniture-1645344,Seat - Straight Seat - Wooden Battens - Type 2 - Docklands Park,street_furniture,Seat,,4.0,-37.81945203634227,144.9461667771023,street_furniture_clean.csv
furniture-1645345,Seat - Straight Seat - Wooden Battens - Type 2 - Docklands Park,street_furniture,Seat,,4.0,-37.81930659655513,144.94650832078918,street_furniture_clean.csv
furniture-1645347,Seat - Straight Seat - Wooden Battens - Type 2 - Docklands Park,street_furniture,Seat,,4.0,-37.81940492867596,144.946271461055,street_furniture_clean.csv
furniture-1674611,Seat - Stainless Steel Straight Seat,street_furniture,Seat,,3.25,-37.81069836716229,144.95715796990206,street_furniture_clean.csv
furniture-1728233,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type - Bottle Refill Tap,street_furniture,Drinking Fountain,,3.44,-37.80899368753833,144.9728686722591,street_furniture_clean.csv
furniture-1725239,Seat - Metal Frame - Parsons Reserve,street_furniture,Seat,,3.0,-37.79009791443758,144.93101066681996,street_furniture_clean.csv
furniture-1740852,Seat - Straight Seat - Wooden Battens - Type 2 - College of Surgeons,street_furniture,Seat,,4.0,-37.80902705963942,144.97251439078454,street_furniture_clean.csv
furniture-1741001,Seat - Stainless Steel Straight Seat,street_furniture,Seat,,3.42,-37.80934694220964,144.96636136222588,street_furniture_clean.csv
furniture-1725238,Seat - Metal Frame - Parsons Reserve,street_furniture,Seat,,3.0,-37.79015287828669,144.9311692492357,street_furniture_clean.csv
furniture-1742604,Drinking Fountain - Stainless Steel Drinking Fountain - Old Docklands Type,street_furniture,Drinking Fountain,,4.29,-37.81342794663863,144.94277418583766,street_furniture_clean.csv
furniture-1548747,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type,street_furniture,Drinking Fountain,,3.43,-37.79431438564634,144.9302959180467,street_furniture_clean.csv
furniture-1550108,Seat - Straight Seat - Wooden Battens - Type 2 - Batman Park,street_furniture,Seat,,4.0,-37.82152611674052,144.95669835283755,street_furniture_clean.csv
furniture-1551816,Seat - Stainless Steel Straight Seat,street_furniture,Seat,,4.44,-37.807769569210045,144.9628501163403,street_furniture_clean.csv
furniture-1672278,Seat - Stainless Steel Straight Seat - Docklands,street_furniture,Seat,,3.3,-37.81865874193835,144.94897960791138,street_furniture_clean.csv
furniture-1673406,Seat - Stainless Steel Straight Seat,street_furniture,Seat,,3.25,-37.81066895490245,144.95726510000844,street_furniture_clean.csv
furniture-1119455,Seat - Straight Seat - Wooden Battens - Type 2 - Carlton Gardens North,street_furniture,Seat,,3.0,-37.80156943349899,144.9736444419673,street_furniture_clean.csv
furniture-1119459,Seat - Straight Seat - Wooden Battens - Type 2 - Fawkner Park,street_furniture,Seat,,3.0,-37.83879339638828,144.97884273914937,street_furniture_clean.csv
furniture-1360405,Seat - Straight Seat - Wooden Battens - Type 2 - Kensington Hall Reserve,street_furniture,Seat,,4.0,-37.78822187968322,144.9286950507116,street_furniture_clean.csv
furniture-1119555,Seat - Straight Seat - Wooden Battens - Type 2 - Fitzroy Gardens,street_furniture,Seat,,3.0,-37.814655324020265,144.979217043157,street_furniture_clean.csv
furniture-1119592,Seat - Straight Seat - Wooden Battens - Type 2 - Carlton Gardens North,street_furniture,Seat,,3.0,-37.80178018408351,144.97115103206178,street_furniture_clean.csv
furniture-1360541,Drinking Fountain - Drinking Fountain - Monument Style Type 2 - Argyle Square,street_furniture,Drinking Fountain,,4.0,-37.80282308235531,144.96630068198394,street_furniture_clean.csv
furniture-1119627,Seat - Straight Seat - Wooden Battens - Type 2 - Kings Domain,street_furniture,Seat,,4.0,-37.82744190324565,144.97340541039986,street_furniture_clean.csv
furniture-1361009,Drinking Fountain - Drinking Fountain - Type 1,street_furniture,Drinking Fountain,,2.02,-37.79206873155685,144.9297513827727,street_furniture_clean.csv
furniture-1119929,Seat - Metal Seat - Burston Reserve,street_furniture,Seat,,3.0,-37.81126091814144,144.97529133709168,street_furniture_clean.csv
furniture-1119898,Seat - Metal Seat - Mercantile Park West,street_furniture,Seat,,4.0,-37.79628818986974,144.92078857488514,street_furniture_clean.csv
furniture-1120042,Seat - Straight Seat - Wooden Battens - Type 2 - Fawkner Park,street_furniture,Seat,,4.0,-37.83915145144156,144.9830052379101,street_furniture_clean.csv
furniture-1361455,Seat - Flat Bench Seat - Wooden Battens,street_furniture,Seat,,2.86,-37.78864556899388,144.9261424302072,street_furniture_clean.csv
furniture-1362093,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type,street_furniture,Drinking Fountain,,4.0,-37.83822661704696,144.9845757117782,street_furniture_clean.csv
furniture-1431736,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type - Fawkner Park,street_furniture,Drinking Fountain,,4.0,-37.83912302483119,144.98029597307354,street_furniture_clean.csv
furniture-1749938,Drinking Fountain - Leaf Type - With Bottle Refill Tap - Fitzroy Gardens,street_furniture,Drinking Fountain,,3.0,-37.81165168802,144.98072416956458,street_furniture_clean.csv
furniture-1756567,Seat - Straight Seat - Wooden Battens - Type 2 - Kings Domain,street_furniture,Seat,,4.0,-37.8296380230417,144.97429301345744,street_furniture_clean.csv
furniture-1757637,Seat - Straight Seat - Wooden Battens - Type 2 - Fitzroy Gardens,street_furniture,Seat,,3.0,-37.81472947667095,144.98239558908068,street_furniture_clean.csv
furniture-1757696,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type - Princes Park,street_furniture,Drinking Fountain,,4.0,-37.787145044550506,144.95944649397603,street_furniture_clean.csv
furniture-1757709,Drinking Fountain - Leaf Type - With Bottle Refill Tap - Birrarung Marr,street_furniture,Drinking Fountain,,4.0,-37.81877097793573,144.97408155357158,street_furniture_clean.csv
furniture-1769866,Seat - Straight Seat - Wooden Battens - Type 2 - University Square,street_furniture,Seat,,5.0,-37.80158420782142,144.96057242245888,street_furniture_clean.csv
furniture-1769878,Seat - Stainless Frame with Narrow Wooden Slats (Back to Back) - University Square,street_furniture,Seat,,5.0,-37.80142279802096,144.95984873316633,street_furniture_clean.csv
furniture-1769897,Seat - Timber Bench - University Square,street_furniture,Seat,,5.0,-37.80075846482361,144.96040103834716,street_furniture_clean.csv
furniture-1769899,Seat - Timber Bench - University Square,street_furniture,Seat,,5.0,-37.800787268465726,144.96044590273905,street_furniture_clean.csv
furniture-1769915,Seat - Timber Bench - University Square,street_furniture,Seat,,5.0,-37.80079268977785,144.96046233541492,street_furniture_clean.csv
furniture-1771632,Seat - Straight Seat - Wooden Battens - Type 2 - Royal Park,street_furniture,Seat,,3.0,-37.78617216597064,144.95576398029422,street_furniture_clean.csv
furniture-1771663,Seat - Older Style Park Seat - Timber Slats - Queen Victoria Gardens,street_furniture,Seat,,3.0,-37.82228185292266,144.9717930439356,street_furniture_clean.csv
furniture-1772221,Picnic Setting - unspecified - University Square,street_furniture,Picnic Setting,,5.0,-37.80074985929687,144.96032563481776,street_furniture_clean.csv
furniture-1775779,Seat - Unclassified - Boyd Community Hub,street_furniture,Seat,,5.0,-37.82568689459153,144.9612555484536,street_furniture_clean.csv
furniture-1759481,Picnic Setting - unspecified - Riverside Quay (SOUTHBANK),street_furniture,Picnic Setting,,4.0,-37.82125718140689,144.96418827819983,street_furniture_clean.csv
furniture-1775782,Seat - Unclassified - Boyd Community Hub,street_furniture,Seat,,5.0,-37.82573018587326,144.9606903854661,street_furniture_clean.csv
furniture-1769874,Seat - Straight Seat - Wooden Battens - Type 2 - University Square,street_furniture,Seat,,5.0,-37.80140679027929,144.95985065013056,street_furniture_clean.csv
furniture-1798703,Seat - Stainless Steel Bench - Docklands - Hub@Docklands,street_furniture,Seat,,5.0,-37.81981320550029,144.94770051622768,street_furniture_clean.csv
furniture-1798719,Seat - Unclassified - Hub@Docklands,street_furniture,Seat,,5.0,-37.82024925081302,144.94767798623332,street_furniture_clean.csv
furniture-1798722,Seat - Unclassified - Hub@Docklands,street_furniture,Seat,,5.0,-37.82026703343288,144.94750390721606,street_furniture_clean.csv
furniture-1798730,Seat - Unclassified - Hub@Docklands,street_furniture,Seat,,5.0,-37.82028929630111,144.9480263220084,street_furniture_clean.csv
furniture-1771670,Seat - Alloy Frame and Narrow Wooden Slats - Birrarung Marr,street_furniture,Seat,,3.0,-37.81863165601837,144.9711872720961,street_furniture_clean.csv
furniture-1775775,Seat - Straight Seat - Wooden Battens - Type 2 - Boyd Community Hub,street_furniture,Seat,,5.0,-37.82563673062218,144.96147074719624,street_furniture_clean.csv
furniture-1775772,Seat - Metal Seat - Boyd Community Hub,street_furniture,Seat,,5.0,-37.82599210766234,144.96110899511933,street_furniture_clean.csv
furniture-1786641,Seat - Straight Seat - Wooden Battens - Type 2 - Lincoln Square,street_furniture,Seat,,5.0,-37.802988294353234,144.96226210546823,street_furniture_clean.csv
furniture-1804409,Seat - Platform Style - JJ Holland Park,street_furniture,Seat,,5.0,-37.7979299822717,144.92601872579152,street_furniture_clean.csv
furniture-1804407,Seat - Platform Style - JJ Holland Park,street_furniture,Seat,,5.0,-37.79788262314072,144.9257704258898,street_furniture_clean.csv
furniture-1529752,Information Pillar - Information Hub Pillar,street_furniture,Information Pillar,,3.44,-37.81465524934912,144.96604928044306,street_furniture_clean.csv
furniture-1529797,Seat - Metal Bench Around Tree Base,street_furniture,Seat,,4.16,-37.81276432547956,144.9651842591053,street_furniture_clean.csv
furniture-1529804,Seat - Stainless Steel Seat - Fixed,street_furniture,Seat,,1.44,-37.80834738600636,144.96310956757165,street_furniture_clean.csv
furniture-1530838,Information Pillar - Poster Pillar - COM,street_furniture,Information Pillar,,3.17,-37.79635725702727,144.92481155064266,street_furniture_clean.csv
furniture-1530537,Seat - Metal Seat - St Augustine's (MELBOURNE),street_furniture,Seat,,4.0,-37.81706765595653,144.95498588521045,street_furniture_clean.csv
furniture-1551578,Picnic Setting - unspecified - Warun Biik Park,street_furniture,Picnic Setting,,3.0,-37.79622716643016,144.92659420905596,street_furniture_clean.csv
furniture-1553751,Seat - Wooden Bench,street_furniture,Seat,,2.11,-37.824047908723934,144.9509654728645,street_furniture_clean.csv
furniture-1555899,Seat - Stainless Steel Straight Seat,street_furniture,Seat,,3.44,-37.81179996676512,144.96190614784948,street_furniture_clean.csv
furniture-1546798,Seat - Unclassified,street_furniture,Seat,,4.0,-37.79928115655834,144.9504761070048,street_furniture_clean.csv
furniture-1546795,Seat - Unclassified,street_furniture,Seat,,3.0,-37.79957286657823,144.9505226717135,street_furniture_clean.csv
furniture-1557012,Seat - Flat Bench Seat - Wooden Battens,street_furniture,Seat,,2.16,-37.818866209061575,144.9441492085346,street_furniture_clean.csv
furniture-1548087,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type,street_furniture,Drinking Fountain,,3.3,-37.8213916576197,144.94536775680646,street_furniture_clean.csv
furniture-1567828,Seat - Straight Seat - Wooden Battens,street_furniture,Seat,,3.0,-37.82466190616891,144.97200509258576,street_furniture_clean.csv
furniture-1567829,Seat - Straight Seat - Wooden Battens,street_furniture,Seat,,3.0,-37.82516390620271,144.97238444583184,street_furniture_clean.csv
furniture-1568585,Seat - Straight Seat - Wooden Battens - Type 2 - Howard and William Street Reserve,street_furniture,Seat,,4.0,-37.80640112256462,144.95363971569753,street_furniture_clean.csv
furniture-1569722,Seat - Straight Seat - Wooden Battens - Type 2 - Royal Park,street_furniture,Seat,,3.0,-37.79208538342699,144.95690399877978,street_furniture_clean.csv
furniture-1569768,Seat - Straight Seat - Wooden Battens - Type 2 - North Melbourne Recreation Reserve,street_furniture,Seat,,3.0,-37.79975268878371,144.94154493102428,street_furniture_clean.csv
furniture-1579958,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type,street_furniture,Drinking Fountain,,4.0,-37.8148665286666,144.979341237583,street_furniture_clean.csv
furniture-1579968,Seat - Straight Seat - Wooden Battens - Type 2,street_furniture,Seat,,4.0,-37.81526026418612,144.9798565670159,street_furniture_clean.csv
furniture-1566074,Information Pillar - Information Hub Pillar,street_furniture,Information Pillar,,3.24,-37.82146751788324,144.9462396200663,street_furniture_clean.csv
furniture-1583825,Seat - Straight Seat - Wooden Battens - Type 2 - Canning & Palmerston St Reserve,street_furniture,Seat,,3.0,-37.79629077011477,144.9727644313816,street_furniture_clean.csv
furniture-1584049,Seat - Straight Seat - Wooden Battens - Type 2 - North Melbourne Recreation Reserve,street_furniture,Seat,,4.0,-37.79977245250293,144.94037140946855,street_furniture_clean.csv
