GIS_ID,DESCRIPTION,ASSET_CLASS,ASSET_TYPE,MODEL_NO,MODEL_DESCR,DIVISION,COMPANY,LOCATION_DESC,CONDITION_RATING,EVALUATION_DATE,EASTING,NORTHING,UploadDate,CoordinateLocation,lat,lon,CONDITION_CATEGORY
1360378,Seat - Straight Seat - Wooden Battens - Type 2 - Fitzroy Gardens,Outdoor Furniture,Seat,201101-038,Seat - Straight Seat - Wooden Battens - Type 2,Parks and City Greening,City of Melbourne,"Fitzroy Gardens approximately 84m North of City of Melbourne, Sinclairs Cottage, Fitzroy Gardens, Wellington Parade, East Melbourne, 3002",3.0,2019-08-30,322240.34,5812933.94,2021-08-14,"-37.81370004235027, 144.9805440860949",-37.81370004235027,144.9805440860949,Average
1119491,Seat - Straight Seat - Wooden Battens - Type 2 - Fitzroy Gardens,Outdoor Furniture,Seat,201101-038,Seat - Straight Seat - Wooden Battens - Type 2,Parks and City Greening,City of Melbourne,Fitzroy Gardens,3.0,2019-08-30,322046.74,5813168.74,2021-08-14,"-37.81154734660249, 144.9784036248243",-37.81154734660249,144.9784036248243,Average
1360451,Seat - Metal Bench - Racecourse Road (KENSINGTON),Outdoor Furniture,Seat,201101-012,Seat - Metal Bench,Parks and City Greening,City of Melbourne,"Stock Route Reserve approximately 6m SW of 403 Racecourse Road, Kensington, 3031",3.0,2019-09-16,317457.34,5815676.56,2021-08-14,"-37.7880525747035, 144.92692947289942",-37.7880525747035,144.92692947289942,Average
1360452,Seat - Metal Bench - Racecourse Road (KENSINGTON),Outdoor Furniture,Seat,201101-012,Seat - Metal Bench,Parks and City Greening,City of Melbourne,"Stock Route Reserve approximately 13m West of 403 Racecourse Road, Kensington, 3031",3.0,2019-09-16,317449.51,5815677.34,2021-08-14,"-37.788043984677856, 144.92684080028198",-37.788043984677856,144.92684080028198,Average
1119551,Seat - Straight Seat - Wooden Battens - Type 2 - Fawkner Park,Outdoor Furniture,Seat,201101-038,Seat - Straight Seat - Wooden Battens - Type 2,Parks and City Greening,City of Melbourne,"Fawkner Park approximately 48m NW of Amrep As Pty Ltd, Auditorium - Baker Research Institute, Amrep Building, Alfred Hospital, 75 Commercial Road, Melbourne, 3004",4.0,2019-06-09,322553.5,5809442.34,2021-08-14,"-37.84521178989046, 144.98324354964706",-37.84521178989046,144.98324354964706,Good
1119590,Seat - Straight Seat - Wooden Battens - Type 2 - Treasury Gardens,Outdoor Furniture,Seat,201101-038,Seat - Straight Seat - Wooden Battens - Type 2,Parks and City Greening,City of Melbourne,Treasury Gardens,4.0,2019-08-29,321736.42,5812840.91,2021-08-14,"-37.814439747516104, 144.97479963583635",-37.8144397475161,144.97479963583635,Good
1119591,Seat - Straight Seat - Wooden Battens - Type 2 - Carlton Gardens North,Outdoor Furniture,Seat,201101-038,Seat - Straight Seat - Wooden Battens - Type 2,Parks and City Greening,City of Melbourne,Carlton Gardens North,3.0,2019-03-09,321376.53,5814221.77,2021-08-14,"-37.801931260015955, 144.97105387912464",-37.80193126001596,144.97105387912464,Average
1119684,Seat - Straight Seat - Wooden Battens - Type 2 - Birrarung Marr,Outdoor Furniture,Seat,201101-038,Seat - Straight Seat - Wooden Battens - Type 2,Parks and City Greening,City of Melbourne,"Birrarung Marr approximately 46m South of Artplay, Artplay, Birrarung Marr, Batman Avenue, Melbourne, 3000",4.0,2019-08-22,321471.95,5812362.64,2021-08-14,"-37.818696088823295, 144.97167888000072",-37.818696088823295,144.97167888000072,Good
1119882,Seat - Metal Seat - Lygon St Type - Argyle Square,Outdoor Furniture,Seat,201101-018,Seat - Metal Seat - Lygon St Type,Parks and City Greening,City of Melbourne,"Argyle Square approximately 70m East of University Meat, Ground & Level 1, 88 Pelham Street, Carlton, 3053",3.0,2019-09-25,320897.59,5814121.19,2021-08-14,"-37.80274343306328, 144.96559198768787",-37.80274343306328,144.96559198768787,Average
1361433,Seat - Metal Bench,Outdoor Furniture,Seat,201101-012,Seat - Metal Bench,Infrastructure and Assets,City of Melbourne,"Stock Route Reserve approximately 28m East of 17 The Lairidge, Kensington, 3031",1.25,2021-04-30,317269.5,5815483.52,2021-08-14,"-37.78975379712827, 144.9247488797367",-37.78975379712827,144.9247488797367,Poor
1361434,Drinking Fountain - Drinking Fountain - Type 1,Outdoor Furniture,Drinking Fountain,200501-008,Drinking Fountain - Drinking Fountain - Type 1,Infrastructure and Assets,City of Melbourne,"Stock Route Reserve approximately 17m South of 38 Bluestone Street, Kensington, 3031",2.39,2021-04-30,317309.83,5815520.77,2021-08-14,"-37.789426340332234, 144.92521601291634",-37.78942634033224,144.92521601291634,Average
1361469,Seat - Metal Bench,Outdoor Furniture,Seat,201101-012,Seat - Metal Bench,Infrastructure and Assets,City of Melbourne,"Stock Route Reserve approximately 40m West of 38 Export Lane, Kensington, 3031",1.25,2021-04-30,317219.05,5815438.75,2021-08-14,"-37.79014696224929, 144.92416498373328",-37.79014696224929,144.92416498373328,Poor
1120115,Seat - Metal Seat - Royal Park,Outdoor Furniture,Seat,201101-016,Seat - Metal Seat,Parks and City Greening,City of Melbourne,"Royal Park approximately 28m East of Melbourne Zoo, ogical Gardens, Elliott Avenue, Parkville, 3052",4.0,2019-09-09,319790.23,5816028.81,2021-08-14,"-37.78534279166223, 144.95349516408538",-37.78534279166223,144.95349516408538,Good
1313835,Seat - Metal Seat,Outdoor Furniture,Seat,201101-016,Seat - Metal Seat,Infrastructure and Assets,City of Melbourne,"Northbank approximately 23m East of Arbory Bar and Eatery, 2 Flinders Walk, Melbourne, 3000",3.16,2021-04-30,321065.13,5812329.46,2021-08-14,"-37.81891529094608, 144.96705132303177",-37.81891529094608,144.96705132303177,Average
1312955,Information Pillar - Poster Pillar - COM,Outdoor Furniture,Information Pillar,200901-007,Information Pillar - Poster Pillar - COM,Infrastructure and Assets,City of Melbourne,,2.97,2021-04-30,320386.37,5813624.85,2021-08-14,"-37.80711379698014, 144.95966541792285",-37.80711379698014,144.95966541792285,Average
1313165,Seat - Stainless Steel Straight Seat,Outdoor Furniture,Seat,201101-027,Seat - Stainless Steel Straight Seat,Infrastructure and Assets,City of Melbourne,"Queensbridge Square approximately 17m East of Queensbridge Square, 1A Queens Bridge Street, Southbank, 3006",3.44,2021-04-30,320605.41,5812063.22,2021-08-14,"-37.82122319239744, 144.96176532681432",-37.82122319239744,144.96176532681432,Average
1313399,Drinking Fountain - Stainless Steel Drinking Fountain - Old Docklands Type,Outdoor Furniture,Drinking Fountain,200501-016,Drinking Fountain - Stainless Steel Drinking Fountain - Old Docklands Type,Infrastructure and Assets,City of Melbourne,"Newquay Promenade approximately 11m South of Go Vita, 70 Newquay Promenade, Docklands, 3008",3.44,2021-04-30,318724.75,5812668.76,2021-08-14,"-37.815397268275994, 144.94056198429413",-37.815397268276,144.9405619842941,Average
1431554,Drinking Fountain - Treated Timber Drinking Fountain - Sturt Street Reserve,Outdoor Furniture,Drinking Fountain,200501-018,Drinking Fountain - Treated Timber Drinking Fountain,Parks and City Greening,City of Melbourne,Sturt Street Reserve,4.0,2019-08-27,320912.89,5811121.95,2021-08-14,"-37.829762043290245, 144.9650239066239",-37.829762043290245,144.9650239066239,Good
1313953,Seat - Stainless Steel Straight Seat,Outdoor Furniture,Seat,201101-027,Seat - Stainless Steel Straight Seat,Infrastructure and Assets,City of Melbourne,"Flinders Street between Elizabeth Street and Queen Street approximately 4m North of 345-347 Flinders Street, Melbourne, 3000",3.45,2021-04-30,320726.49,5812335.53,2021-08-14,"-37.81879416193295, 144.96320763736065",-37.81879416193295,144.96320763736065,Average
1442753,Seat - Stainless Steel Straight Seat,Outdoor Furniture,Seat,201101-027,Seat - Stainless Steel Straight Seat,Infrastructure and Assets,City of Melbourne,"Spencer Street between Collins Street and Little Collins Street approximately 11m South of Care Park Pty Ltd, Basement, 106-120 Spencer Street, Melbourne, 3000",3.41,2021-04-30,319916.41,5812360.38,2021-08-14,"-37.818410851423415, 144.95401558185532",-37.818410851423415,144.95401558185532,Average
1361431,Seat - Metal Bench,Outdoor Furniture,Seat,201101-012,Seat - Metal Bench,Infrastructure and Assets,City of Melbourne,"Stock Route Reserve approximately 30m East of 17 The Lairidge, Kensington, 3031",1.25,2021-04-30,317271.04,5815480.9,2021-08-14,"-37.78977770424119, 144.92476569853307",-37.78977770424119,144.9247656985331,Poor
1360425,Seat - Straight Seat - Wooden Battens - Type 2 - Parkville Gardens,Outdoor Furniture,Seat,201101-038,Seat - Straight Seat - Wooden Battens - Type 2,Parks and City Greening,City of Melbourne,"Galada Avenue Reserve approximately 81m West of 38 Bunjil Way, Parkville, 3052",3.0,2019-09-19,318532.26,5816699.71,2021-08-14,"-37.779050784038034, 144.93938566581082",-37.779050784038034,144.93938566581082,Average
1360427,Seat - Straight Seat - Wooden Battens - Type 2 - Parkville Gardens,Outdoor Furniture,Seat,201101-038,Seat - Straight Seat - Wooden Battens - Type 2,Parks and City Greening,City of Melbourne,"Galada Avenue Reserve approximately 39m West of 4 Parkville Avenue, Parkville, 3052",3.0,2019-09-19,318664.05,5816449.49,2021-08-14,"-37.781330772526665, 144.94081873870843",-37.781330772526665,144.94081873870843,Average
1749940,Drinking Fountain - Leaf Type - With Bottle Refill Tap - Fitzroy Gardens,Outdoor Furniture,Drinking Fountain,200501-021,Drinking Fountain - Leaf Type - With Bottle Refill Tap,Parks and City Greening,City of Melbourne,"Fitzroy Gardens approximately 97m SW of The Pavilion, The Pavilion, Fitzroy Gardens, Wellington Parade, East Melbourne, 3002",4.0,2019-08-30,322222.15,5812946.1,2021-08-14,"-37.813586967977756, 144.9803405398592",-37.81358696797776,144.9803405398592,Good
1751043,Picnic Setting - Urban Design Style - North Melbourne Recreation Reserve,Outdoor Furniture,Picnic Setting,201401-001,Picnic Setting - Urban Design Style,Parks and City Greening,City of Melbourne,"North Melbourne Recreation Reserve approximately 97m North of Clear Edge, 215 Arden Street, North Melbourne, 3051",3.0,2019-04-09,318672.14,5814467.98,2021-08-14,"-37.79918060235284, 144.94041499350163",-37.79918060235284,144.94041499350163,Average
1751222,Seat - Straight Seat - Wooden Battens - Type 2 - Railway Place And Miller Street Reserve,Outdoor Furniture,Seat,201101-038,Seat - Straight Seat - Wooden Battens - Type 2,Parks and City Greening,City of Melbourne,"Stawell Street Park approximately 26m NW of Logitrain, 53-55 Dryburgh Street, West Melbourne, 3003",4.0,2019-04-09,318885.27,5813763.21,2021-08-14,"-37.80557102101585, 144.9426582084829",-37.80557102101585,144.9426582084829,Good
1442987,Seat - Stainless Steel Bench - Docklands,Outdoor Furniture,Seat,201101-025,Seat - Stainless Steel Bench - Docklands,Infrastructure and Assets,City of Melbourne,Victoria Harbour Promenade,3.44,2021-04-30,318995.74,5812286.47,2021-08-14,"-37.81889446795496, 144.94354326919157",-37.81889446795496,144.94354326919157,Average
1479890,Seat - Stainless Steel Seat - Fixed,Outdoor Furniture,Seat,201101-031,Seat - Stainless Steel Seat - Fixed,Infrastructure and Assets,City of Melbourne,"Bourke Street between Enterprize Way and Cumberland Street approximately 12m SW of Shop 7, 818 Bourke Street, Docklands, 3008",3.44,2021-04-30,319053.0,5812207.54,2021-08-14,"-37.81961677285, 144.94417370990377",-37.81961677285,144.94417370990377,Average
1479898,Seat - Stainless Steel Bench - Docklands,Outdoor Furniture,Seat,201101-025,Seat - Stainless Steel Bench - Docklands,Infrastructure and Assets,City of Melbourne,"Bourke Street between Enterprize Way and Cumberland Street approximately 5m NW of H&R Block, 831C Bourke Street, Docklands, 3008",3.44,2021-04-30,318979.3,5812155.18,2021-08-14,"-37.820073783234484, 144.94332377255677",-37.82007378323448,144.94332377255677,Average
1444099,Seat - Metal Seat,Outdoor Furniture,Seat,201101-016,Seat - Metal Seat,Infrastructure and Assets,City of Melbourne,"Approximately 31m South of Rail Projects Victoria, 214 Flinders Lane, Melbourne, 3000",3.16,2021-04-30,321077.58,5812584.31,2021-08-14,"-37.816622172103266, 144.96725566676207",-37.81662217210327,144.96725566676207,Average
1489629,Drinking Fountain - Drinking Fountain - Type 1,Outdoor Furniture,Drinking Fountain,200501-008,Drinking Fountain - Drinking Fountain - Type 1,Infrastructure and Assets,City of Melbourne,"Intersection of Flinders Street and Queens Bridge approximately 47m South of Customs Square, 401 Flinders Street, Melbourne, 3000",3.16,2021-04-30,320501.01,5812176.53,2021-08-14,"-37.82018203006011, 144.96060794598628",-37.82018203006011,144.96060794598628,Average
1490900,Seat - Urban Design Park Style - Green Powder Coat - Kings Domain,Outdoor Furniture,Seat,201101-038,,Parks and City Greening,City of Melbourne,Kings Domain,4.0,2019-08-22,321643.95,5811642.04,2021-08-14,"-37.82522053693479, 144.97345436805037",-37.82522053693479,144.97345436805037,Good
1490908,Seat - Urban Design Park Style - Green Powder Coat - Kings Domain,Outdoor Furniture,Seat,201101-038,Seat - Straight Seat - Wooden Battens - Type 2,Parks and City Greening,City of Melbourne,"Kings Domain approximately 23m SE of City of Melbourne, Kings Domain, Alexandra Avenue, Melbourne, 3004",4.0,2019-08-22,321783.48,5811639.9,2021-08-14,"-37.825267075204245, 144.97503832078283",-37.825267075204245,144.97503832078283,Good
1490932,Seat - Urban Design Park Style - Green Powder Coat - Kings Domain,Outdoor Furniture,Seat,201101-038,Seat - Straight Seat - Wooden Battens - Type 2,Parks and City Greening,City of Melbourne,Kings Domain,4.0,2019-08-22,321931.11,5811604.59,2021-08-14,"-37.825613952858184, 144.97670609827586",-37.82561395285818,144.97670609827586,Good
1491165,Seat - Urban Design Park Style - Green Powder Coat - Royal Park,Outdoor Furniture,Seat,201101-038,Seat - Straight Seat - Wooden Battens - Type 2,Parks and City Greening,City of Melbourne,Royal Park,4.0,2019-05-09,319949.3,5816703.54,2021-08-14,"-37.779296530548585, 144.95546803377113",-37.779296530548585,144.95546803377113,Good
1494770,Seat - Older Style Park Seat - Timber Slats,Outdoor Furniture,Seat,201101-050,Seat - Older Style Park Seat - Timber Slats,Infrastructure and Assets,City of Melbourne,"Victoria Street between Howard Street and Chetwynd Street approximately 30m South of Baseline, 394 Victoria Street, North Melbourne, 3051",3.03,2021-04-30,319794.73,5813770.97,2021-08-14,"-37.80568105726548, 144.95298491999313",-37.80568105726548,144.95298491999313,Average
1496023,Seat - Stainless Steel Straight Seat - Docklands,Outdoor Furniture,Seat,201101-030,Seat - Stainless Steel Straight Seat - Docklands,Infrastructure and Assets,City of Melbourne,"Newquay Promenade approximately 13m NE of 25 Newquay Promenade, Docklands, 3008",3.43,2021-04-30,318926.03,5812757.26,2021-08-14,"-37.81464006687722, 144.9428694668367",-37.81464006687722,144.9428694668367,Average
1496032,Seat - Wooden Bench,Outdoor Furniture,Seat,201101-060,Seat - Wooden Bench,Infrastructure and Assets,City of Melbourne,"NewQuay Promenade approximately 24m South of 76 Newquay Promenade, Docklands, 3008",3.15,2021-04-30,318689.96,5812644.9,2021-08-14,"-37.81560527391185, 144.94016100155648",-37.81560527391185,144.94016100155648,Average
1502654,Seat - Metal Bench,Outdoor Furniture,Seat,201101-012,Seat - Metal Bench,Infrastructure and Assets,City of Melbourne,"Willis Street between Stockmans Way and The Crescent approximately 4m North of 55 Willis Street, Kensington, 3031",3.14,2021-04-30,316736.72,5815058.61,2021-08-14,"-37.7934743605447, 144.9185944088255",-37.7934743605447,144.9185944088255,Average
1507125,Seat - Metal Bench Around Tree Base,Outdoor Furniture,Seat,201101-053,Seat - Metal Bench Around Tree Base,Infrastructure and Assets,City of Melbourne,"Swanston Street between Little Lonsdale Street and La Trobe Street approximately 27m NE of Unit 901, 339 Swanston Street, Melbourne, 3000",2.16,2021-04-30,320792.95,5813294.77,2021-08-14,"-37.81016687813441, 144.96419965282558",-37.81016687813441,144.96419965282558,Average
1507129,Seat - Metal Bench Around Tree Base,Outdoor Furniture,Seat,201101-053,Seat - Metal Bench Around Tree Base,Infrastructure and Assets,City of Melbourne,"Swanston Street between Little Lonsdale Street and La Trobe Street approximately 24m West of Chocolateria San Churro QV, 251-255 Little Lonsdale Street, Melbourne, 3000",4.15,2021-04-30,320805.48,5813262.1,2021-08-14,"-37.8104636121841, 144.96433382923198",-37.8104636121841,144.96433382923198,Good
1462427,Seat - Stainless Steel Straight Seat - Docklands,Outdoor Furniture,Seat,201101-030,Seat - Stainless Steel Straight Seat - Docklands,Infrastructure and Assets,City of Melbourne,"Water Plaza approximately 16m West of 41-53 Victoria Harbour Promenade, Docklands, 3008",3.44,2021-04-30,318927.63,5812250.77,2021-08-14,"-37.81920252051407, 144.94276097611552",-37.81920252051407,144.94276097611552,Average
1462428,Seat - Stainless Steel Straight Seat - Docklands,Outdoor Furniture,Seat,201101-030,Seat - Stainless Steel Straight Seat - Docklands,Infrastructure and Assets,City of Melbourne,"Water Plaza approximately 12m West of 41-53 Victoria Harbour Promenade, Docklands, 3008",3.44,2021-04-30,318932.04,5812253.27,2021-08-14,"-37.819180877039614, 144.94281167551603",-37.819180877039614,144.94281167551603,Average
